day,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,rain_sum,snowfall_sum,wind_speed_10m_max
2020-01-26,1.9,-1.9,-0.1,0.2,0.0,0.14,21.1
2020-01-27,1.8,-2.1,-0.5,0.0,0.0,0.0,13.3
2020-01-28,0.9,-1.1,-0.3,0.2,0.0,0.14,10.7
2020-01-29,0.6,-1.2,-0.4,0.0,0.0,0.0,12.1
2020-01-30,1.8,-1.8,-0.0,0.0,0.0,0.0,12.3
2020-01-31,3.8,-1.3,0.9,0.8,0.0,0.56,12.7
2020-02-01,3.6,-0.5,1.2,1.1,0.3,0.56,30.5
2020-02-02,11.6,1.0,5.8,0.0,0.0,0.0,38.4
2020-02-03,4.7,-1.5,1.9,0.0,0.0,0.0,28.2
2020-02-04,2.2,-0.9,1.0,0.0,0.0,0.0,40.1
2020-02-05,-1.1,-2.4,-1.9,3.4,0.1,2.31,26.3
2020-02-06,-1.1,-2.3,-1.7,4.8,0.0,3.36,28.2
2020-02-07,0.8,-4.9,-2.5,1.2,0.0,0.84,21.8
2020-02-08,1.0,-7.4,-3.1,0.0,0.0,0.0,16.4
2020-02-09,1.9,-9.9,-2.2,4.6,0.3,3.01,31.1
2020-02-10,1.5,-4.0,-1.6,0.0,0.0,0.0,23.1
2020-02-11,2.1,-4.7,-1.7,0.0,0.0,0.0,31.2
2020-02-12,3.2,-5.8,-1.6,5.6,0.1,3.85,19.9
2020-02-13,-1.0,-15.5,-7.7,3.1,0.0,2.17,33.0
2020-02-14,-11.5,-22.1,-16.8,0.0,0.0,0.0,21.5
2020-02-15,1.1,-15.8,-6.1,0.0,0.0,0.0,32.1
2020-02-16,-0.1,-9.2,-4.2,0.0,0.0,0.0,19.6
2020-02-17,3.2,-5.7,-0.3,5.6,4.6,0.7,28.3
2020-02-18,3.2,-4.1,1.1,1.1,1.1,0.0,29.2
2020-02-19,-3.1,-9.2,-5.8,0.0,0.0,0.0,19.8
2020-02-20,-5.4,-12.2,-8.3,0.0,0.0,0.0,21.8
2020-02-21,3.3,-10.8,-4.6,0.0,0.0,0.0,29.8
2020-02-22,9.1,-3.9,1.8,0.0,0.0,0.0,28.4
2020-02-23,12.0,-0.9,4.6,0.0,0.0,0.0,26.5
2020-02-24,3.3,0.1,1.9,1.2,1.2,0.0,23.3
2020-02-25,2.0,0.5,1.4,4.8,0.5,3.01,39.0
2020-02-26,0.3,-4.0,-1.3,3.4,0.0,2.38,39.1
2020-02-27,-0.4,-6.0,-3.5,0.0,0.0,0.0,29.7
2020-02-28,-1.3,-8.5,-5.5,0.0,0.0,0.0,23.9
2020-02-29,3.1,-9.4,-3.8,0.0,0.0,0.0,20.2
2020-03-01,14.1,-3.1,5.4,0.0,0.0,0.0,30.9
2020-03-02,8.1,0.1,3.7,0.0,0.0,0.0,18.5
2020-03-03,9.4,-1.3,3.3,0.3,0.3,0.0,34.7
2020-03-04,6.8,-1.0,2.9,1.3,0.5,0.56,19.6
2020-03-05,10.7,-1.7,4.2,0.1,0.1,0.0,39.3
2020-03-06,1.8,-3.1,0.0,0.3,0.2,0.07,40.6
2020-03-07,9.2,-6.1,1.9,0.0,0.0,0.0,28.0
2020-03-08,15.5,2.5,8.7,0.0,0.0,0.0,37.3
2020-03-09,12.6,8.5,10.8,15.2,15.2,0.0,36.9
2020-03-10,11.2,-0.7,3.2,2.4,2.4,0.0,28.5
2020-03-11,8.6,0.2,4.3,0.1,0.0,0.07,13.8
2020-03-12,15.1,2.1,8.0,0.3,0.3,0.0,29.5
2020-03-13,8.6,0.3,4.6,0.0,0.0,0.0,31.9
2020-03-14,2.7,0.0,1.5,2.1,0.0,1.47,27.9
2020-03-15,2.3,-0.6,0.8,0.0,0.0,0.0,21.2
2020-03-16,4.6,-1.2,1.9,1.0,0.8,0.14,16.4
2020-03-17,5.2,0.4,2.7,0.0,0.0,0.0,18.4
2020-03-18,7.6,1.3,3.9,10.4,10.4,0.0,18.4
2020-03-19,15.9,2.1,8.0,12.3,12.3,0.0,33.1
2020-03-20,15.1,0.0,4.8,9.1,9.1,0.0,34.6
2020-03-21,-0.6,-3.8,-2.1,0.0,0.0,0.0,28.8
2020-03-22,2.2,-2.8,-0.2,4.9,0.0,3.43,23.9
2020-03-23,4.7,-0.1,1.5,1.5,0.0,1.05,16.3
2020-03-24,4.6,-1.8,1.7,0.0,0.0,0.0,16.3
2020-03-25,15.2,-1.5,6.5,0.1,0.1,0.0,23.0
2020-03-26,9.2,2.4,5.9,7.0,7.0,0.0,25.1
2020-03-27,8.5,2.2,5.2,7.0,7.0,0.0,24.8
2020-03-28,17.7,5.8,9.8,9.9,9.9,0.0,37.8
2020-03-29,17.4,6.3,9.7,0.8,0.8,0.0,49.6
2020-03-30,8.9,2.8,5.7,0.0,0.0,0.0,30.1
2020-03-31,3.9,1.9,2.9,0.0,0.0,0.0,26.8
2020-04-01,7.2,1.9,3.9,0.0,0.0,0.0,19.3
2020-04-02,7.6,0.7,4.3,0.0,0.0,0.0,15.9
2020-04-03,14.8,4.5,9.6,0.1,0.1,0.0,18.8
2020-04-04,13.4,2.0,5.6,2.4,2.4,0.0,21.6
2020-04-05,5.5,1.3,3.2,0.0,0.0,0.0,19.2
2020-04-06,13.2,0.6,7.5,1.5,1.5,0.0,17.4
2020-04-07,23.9,11.6,16.8,14.3,14.3,0.0,29.2
2020-04-08,13.5,5.9,9.0,2.5,2.5,0.0,29.2
2020-04-09,8.3,2.0,5.8,0.2,0.2,0.0,43.6
2020-04-10,7.5,0.0,3.8,0.0,0.0,0.0,25.3
2020-04-11,16.4,3.9,9.7,2.7,2.7,0.0,23.5
2020-04-12,18.4,8.1,12.4,3.1,3.1,0.0,26.7
2020-04-13,12.3,0.8,5.0,1.1,1.1,0.0,36.8
2020-04-14,5.0,-2.4,1.1,1.0,0.0,0.7,33.5
2020-04-15,3.7,-2.8,0.3,2.5,0.0,1.75,25.4
2020-04-16,8.2,-3.4,2.2,0.0,0.0,0.0,23.4
2020-04-17,3.5,0.9,1.7,7.5,0.5,4.9,21.1
2020-04-18,13.2,-0.4,6.6,0.0,0.0,0.0,35.9
2020-04-19,13.5,3.4,7.8,0.2,0.2,0.0,31.2
2020-04-20,15.6,-0.1,8.7,1.1,1.1,0.0,34.4
2020-04-21,9.6,2.4,5.6,0.0,0.0,0.0,29.5
2020-04-22,14.1,1.9,7.8,2.9,2.3,0.42,22.2
2020-04-23,12.6,5.0,8.4,1.2,1.2,0.0,22.0
2020-04-24,7.2,4.3,5.6,1.0,1.0,0.0,22.3
2020-04-25,7.1,4.4,5.9,17.5,17.5,0.0,31.7
2020-04-26,11.5,4.4,7.2,0.0,0.0,0.0,28.1
2020-04-27,18.4,2.1,10.8,3.2,3.2,0.0,30.4
2020-04-28,19.6,8.2,15.0,11.0,11.0,0.0,25.6
2020-04-29,16.1,6.1,11.3,41.6,41.6,0.0,31.6
2020-04-30,8.9,4.8,6.7,9.6,9.6,0.0,38.5
2020-05-01,14.6,1.6,9.3,0.4,0.4,0.0,19.2
2020-05-02,23.8,11.3,17.2,0.0,0.0,0.0,23.8
2020-05-03,19.8,7.4,15.1,0.0,0.0,0.0,29.2
2020-05-04,7.3,3.7,5.2,0.0,0.0,0.0,30.4
2020-05-05,8.0,4.8,6.4,6.1,6.1,0.0,20.5
2020-05-06,12.5,3.6,8.3,0.0,0.0,0.0,19.8
2020-05-07,17.6,6.1,9.9,0.0,0.0,0.0,31.3
2020-05-08,6.0,1.4,3.8,0.0,0.0,0.0,38.8
2020-05-09,12.8,-1.3,6.4,0.0,0.0,0.0,26.1
2020-05-10,10.6,3.5,7.0,7.6,7.6,0.0,41.0
2020-05-11,8.2,3.1,5.2,0.1,0.1,0.0,19.4
2020-05-12,14.0,2.9,7.8,0.0,0.0,0.0,21.0
2020-05-13,17.4,5.4,11.6,0.0,0.0,0.0,22.9
2020-05-14,22.0,10.8,15.9,17.6,17.6,0.0,25.3
2020-05-15,19.7,8.8,15.9,8.0,8.0,0.0,25.5
2020-05-16,12.7,7.2,10.0,0.2,0.2,0.0,22.4
2020-05-17,20.2,10.8,15.1,61.4,61.4,0.0,28.7
2020-05-18,18.0,9.7,13.6,0.3,0.3,0.0,19.7
2020-05-19,14.6,9.9,11.8,1.9,1.9,0.0,28.2
2020-05-20,15.4,10.1,12.3,0.0,0.0,0.0,24.6
2020-05-21,15.8,10.1,12.6,0.3,0.3,0.0,18.8
2020-05-22,16.6,10.1,13.2,0.0,0.0,0.0,13.2
2020-05-23,22.2,10.6,17.2,19.0,19.0,0.0,23.6
2020-05-24,27.7,16.1,21.8,0.0,0.0,0.0,22.2
2020-05-25,27.4,19.6,23.3,1.1,1.1,0.0,18.8
2020-05-26,26.4,20.0,23.2,2.7,2.7,0.0,22.3
2020-05-27,25.4,19.2,22.2,3.9,3.9,0.0,20.4
2020-05-28,24.2,14.7,20.6,13.8,13.8,0.0,21.9
2020-05-29,22.2,15.3,18.0,6.0,6.0,0.0,20.4
2020-05-30,17.0,11.2,14.5,1.3,1.3,0.0,16.6
2020-05-31,14.6,9.5,12.2,0.0,0.0,0.0,22.3
2020-06-01,20.8,10.4,16.3,1.2,1.2,0.0,27.8
2020-06-02,30.0,18.4,24.5,0.0,0.0,0.0,29.1
2020-06-03,26.0,21.0,22.9,1.6,1.6,0.0,22.7
2020-06-04,26.6,18.1,22.9,0.6,0.6,0.0,15.9
2020-06-05,29.8,17.2,24.2,0.2,0.2,0.0,18.4
2020-06-06,20.5,13.6,17.3,0.0,0.0,0.0,22.7
2020-06-07,21.4,12.6,17.2,0.0,0.0,0.0,21.5
2020-06-08,28.5,17.0,23.0,0.0,0.0,0.0,20.7
2020-06-09,30.0,20.3,24.3,15.1,15.1,0.0,38.5
2020-06-10,28.1,17.0,23.0,2.1,2.1,0.0,41.7
2020-06-11,25.2,14.5,20.2,0.0,0.0,0.0,27.4
2020-06-12,21.6,13.3,16.8,0.0,0.0,0.0,26.2
2020-06-13,16.6,12.4,14.0,1.9,1.9,0.0,28.4
2020-06-14,17.8,12.7,15.2,0.0,0.0,0.0,22.3
2020-06-15,19.9,12.0,16.5,0.0,0.0,0.0,20.2
2020-06-16,25.2,14.2,19.7,0.0,0.0,0.0,21.6
2020-06-17,27.5,16.2,22.0,0.0,0.0,0.0,19.7
2020-06-18,28.2,17.1,23.1,0.0,0.0,0.0,18.9
2020-06-19,30.9,19.1,25.5,0.0,0.0,0.0,21.2
2020-06-20,31.6,20.6,26.4,7.3,7.3,0.0,25.6
2020-06-21,25.0,21.0,22.6,8.9,8.9,0.0,17.4
2020-06-22,28.1,20.1,22.7,23.8,23.8,0.0,21.1
2020-06-23,24.1,16.9,20.0,2.5,2.5,0.0,25.9
2020-06-24,23.9,15.4,19.5,3.0,3.0,0.0,17.5
2020-06-25,23.7,16.2,20.5,0.5,0.5,0.0,20.9
2020-06-26,30.1,17.7,23.2,18.9,18.9,0.0,29.6
2020-06-27,29.2,21.0,24.6,1.0,1.0,0.0,20.9
2020-06-28,24.2,21.2,22.6,5.8,5.8,0.0,15.8
2020-06-29,29.3,21.2,24.4,3.4,3.4,0.0,19.2
2020-06-30,27.2,21.8,24.2,5.9,5.9,0.0,16.2
2020-07-01,26.3,21.4,23.6,0.0,0.0,0.0,19.1
2020-07-02,27.2,19.5,23.5,0.0,0.0,0.0,18.2
2020-07-03,28.7,18.5,24.2,0.0,0.0,0.0,13.6
2020-07-04,26.7,20.4,23.5,0.0,0.0,0.0,20.0
2020-07-05,29.5,19.8,25.4,0.0,0.0,0.0,15.8
2020-07-06,32.5,21.2,27.9,0.3,0.3,0.0,14.7
2020-07-07,32.2,23.4,28.2,3.2,3.2,0.0,15.5
2020-07-08,30.5,24.0,27.1,0.5,0.5,0.0,16.5
2020-07-09,33.8,24.4,28.6,3.1,3.1,0.0,24.5
2020-07-10,28.5,21.8,24.5,19.0,19.0,0.0,27.4
2020-07-11,29.5,20.2,24.8,1.9,1.9,0.0,22.5
2020-07-12,22.8,19.2,21.5,6.5,6.5,0.0,28.2
2020-07-13,24.8,16.9,21.5,0.6,0.6,0.0,16.0
2020-07-14,29.7,17.9,23.9,0.0,0.0,0.0,23.2
2020-07-15,29.9,21.0,24.9,58.1,58.1,0.0,28.2
2020-07-16,24.3,21.3,22.7,12.1,12.1,0.0,34.1
2020-07-17,29.7,18.5,24.6,0.0,0.0,0.0,18.9
2020-07-18,32.6,22.8,27.1,0.0,0.0,0.0,28.8
2020-07-19,31.0,22.1,26.3,13.1,13.1,0.0,36.7
2020-07-20,26.3,20.2,23.5,0.0,0.0,0.0,17.9
2020-07-21,27.3,21.9,24.0,4.7,4.7,0.0,19.5
2020-07-22,28.6,21.5,24.6,1.5,1.5,0.0,16.7
2020-07-23,24.2,19.5,22.0,0.1,0.1,0.0,20.0
2020-07-24,25.5,18.1,22.4,0.0,0.0,0.0,16.2
2020-07-25,30.3,18.9,25.2,0.0,0.0,0.0,14.8
2020-07-26,32.8,22.6,27.7,4.1,4.1,0.0,24.0
2020-07-27,28.7,21.8,25.1,15.7,15.7,0.0,17.0
2020-07-28,28.8,19.3,24.4,0.1,0.1,0.0,22.2
2020-07-29,29.0,21.3,24.5,1.3,1.3,0.0,22.8
2020-07-30,25.3,20.0,22.6,1.6,1.6,0.0,33.7
2020-07-31,24.5,19.3,22.0,0.0,0.0,0.0,23.7
2020-08-01,23.9,20.5,22.1,4.5,4.5,0.0,16.1
2020-08-02,27.0,19.7,22.3,10.9,10.9,0.0,17.3
2020-08-03,20.9,17.9,19.1,1.4,1.4,0.0,33.0
2020-08-04,19.7,15.7,18.1,0.3,0.3,0.0,27.8
2020-08-05,23.3,12.4,18.8,0.0,0.0,0.0,12.6
2020-08-06,24.4,15.6,20.6,0.0,0.0,0.0,15.3
2020-08-07,26.1,15.4,21.6,0.0,0.0,0.0,17.1
2020-08-08,31.7,18.6,25.0,0.0,0.0,0.0,25.5
2020-08-09,33.0,22.0,26.8,12.8,12.8,0.0,26.7
2020-08-10,29.6,21.3,24.5,7.5,7.5,0.0,23.5
2020-08-11,25.3,18.9,22.2,0.0,0.0,0.0,15.2
2020-08-12,25.3,16.8,21.7,0.0,0.0,0.0,14.3
2020-08-13,25.9,19.5,23.0,0.0,0.0,0.0,16.6
2020-08-14,27.3,19.9,23.7,0.0,0.0,0.0,19.3
2020-08-15,28.6,19.9,23.9,1.2,1.2,0.0,18.9
2020-08-16,25.3,18.4,22.4,0.2,0.2,0.0,22.3
2020-08-17,26.2,18.8,23.1,0.0,0.0,0.0,16.6
2020-08-18,22.7,19.1,21.5,0.0,0.0,0.0,24.0
2020-08-19,24.3,16.2,20.9,0.0,0.0,0.0,22.4
2020-08-20,29.4,15.3,22.8,0.0,0.0,0.0,13.9
2020-08-21,29.5,17.6,23.7,0.0,0.0,0.0,11.9
2020-08-22,31.1,18.0,24.8,0.0,0.0,0.0,19.0
2020-08-23,31.6,19.6,25.2,0.7,0.7,0.0,19.2
2020-08-24,35.4,21.3,28.1,0.2,0.2,0.0,22.0
2020-08-25,26.5,22.1,24.3,4.0,4.0,0.0,34.5
2020-08-26,33.6,22.6,27.9,0.0,0.0,0.0,24.4
2020-08-27,32.1,24.0,27.4,3.3,3.3,0.0,24.0
2020-08-28,31.2,23.5,26.7,2.2,2.2,0.0,20.7
2020-08-29,27.1,20.4,23.7,0.5,0.5,0.0,26.3
2020-08-30,23.1,18.8,21.1,0.0,0.0,0.0,19.1
2020-08-31,30.5,18.4,23.8,0.3,0.3,0.0,22.8
2020-09-01,22.5,20.4,21.5,4.9,4.9,0.0,19.9
2020-09-02,29.3,19.6,23.5,0.0,0.0,0.0,26.8
2020-09-03,29.8,18.1,23.1,0.0,0.0,0.0,39.1
2020-09-04,25.6,13.2,19.4,0.0,0.0,0.0,26.0
2020-09-05,27.2,17.0,21.5,0.0,0.0,0.0,32.4
2020-09-06,27.6,16.0,20.6,19.6,19.6,0.0,37.5
2020-09-07,22.7,17.1,20.4,3.0,3.0,0.0,34.7
2020-09-08,18.8,16.7,17.7,33.0,33.0,0.0,32.0
2020-09-09,19.0,16.5,17.4,4.7,4.7,0.0,27.2
2020-09-10,17.8,16.5,16.9,6.0,6.0,0.0,27.3
2020-09-11,20.1,16.7,18.1,3.1,3.1,0.0,22.3
2020-09-12,22.4,17.2,19.3,30.9,30.9,0.0,22.2
2020-09-13,23.0,15.0,18.6,0.0,0.0,0.0,17.4
2020-09-14,21.6,15.8,18.6,0.0,0.0,0.0,12.8
2020-09-15,24.9,14.4,19.3,0.0,0.0,0.0,21.0
2020-09-16,26.7,15.0,20.6,0.3,0.3,0.0,23.4
2020-09-17,20.1,15.3,17.6,0.3,0.3,0.0,28.3
2020-09-18,15.3,10.4,13.5,0.1,0.1,0.0,28.0
2020-09-19,15.6,8.8,12.5,0.0,0.0,0.0,14.2
2020-09-20,20.8,10.0,15.3,0.0,0.0,0.0,20.4
2020-09-21,22.8,11.4,16.9,0.0,0.0,0.0,20.1
2020-09-22,25.1,11.9,18.3,0.0,0.0,0.0,15.5
2020-09-23,25.0,14.0,19.3,0.0,0.0,0.0,17.3
2020-09-24,25.6,14.1,19.7,0.0,0.0,0.0,20.4
2020-09-25,26.7,14.3,20.6,0.0,0.0,0.0,23.1
2020-09-26,28.4,16.9,22.1,0.0,0.0,0.0,37.6
2020-09-27,26.1,14.9,20.9,0.1,0.1,0.0,34.2
2020-09-28,17.3,11.4,13.9,7.6,7.6,0.0,26.1
2020-09-29,15.6,8.4,12.1,0.0,0.0,0.0,22.0
2020-09-30,18.3,10.9,13.6,0.4,0.4,0.0,43.2
2020-10-01,13.8,8.5,10.7,5.2,5.2,0.0,23.8
2020-10-02,12.7,7.8,9.5,0.1,0.1,0.0,22.7
2020-10-03,13.9,6.5,9.8,2.8,2.8,0.0,15.8
2020-10-04,11.7,6.4,8.8,2.4,2.4,0.0,27.2
2020-10-05,15.3,3.2,9.6,0.0,0.0,0.0,29.1
2020-10-06,21.5,10.2,15.1,0.0,0.0,0.0,25.3
2020-10-07,22.5,13.3,17.8,0.0,0.0,0.0,32.6
2020-10-08,18.2,8.5,13.4,0.0,0.0,0.0,20.8
2020-10-09,26.1,10.9,18.6,0.0,0.0,0.0,34.2
2020-10-10,23.9,13.8,18.1,0.2,0.2,0.0,28.0
2020-10-11,19.4,14.0,16.5,0.9,0.9,0.0,25.5
2020-10-12,22.4,10.4,15.6,8.2,8.2,0.0,38.5
2020-10-13,20.2,7.6,13.3,0.0,0.0,0.0,36.2
2020-10-14,21.9,6.8,14.8,0.0,0.0,0.0,40.1
2020-10-15,16.5,6.0,11.1,0.2,0.2,0.0,36.0
2020-10-16,11.0,3.5,7.2,0.0,0.0,0.0,27.5
2020-10-17,16.6,3.2,10.2,0.0,0.0,0.0,42.8
2020-10-18,14.0,4.7,9.1,7.4,7.4,0.0,33.1
2020-10-19,9.9,4.8,6.7,5.4,5.4,0.0,23.0
2020-10-20,11.9,6.0,8.8,3.2,3.2,0.0,23.6
2020-10-21,12.5,8.1,10.4,1.7,1.7,0.0,23.2
2020-10-22,24.0,11.3,16.8,15.3,15.3,0.0,35.4
2020-10-23,20.3,4.7,12.9,16.5,16.5,0.0,32.4
2020-10-24,6.4,2.8,4.9,0.0,0.0,0.0,23.3
2020-10-25,8.2,5.8,7.3,0.4,0.4,0.0,23.8
2020-10-26,7.1,2.3,3.6,2.9,2.1,0.56,29.6
2020-10-27,3.1,1.7,2.6,2.4,0.5,1.33,16.1
2020-10-28,10.6,-0.2,4.6,0.0,0.0,0.0,21.9
2020-10-29,9.2,3.6,6.3,0.2,0.2,0.0,41.5
2020-10-30,4.6,0.2,2.3,0.0,0.0,0.0,23.0
2020-10-31,12.9,0.3,6.6,0.0,0.0,0.0,35.9
2020-11-01,11.6,-0.4,4.0,0.0,0.0,0.0,41.2
2020-11-02,9.1,-3.0,2.9,0.0,0.0,0.0,32.7
2020-11-03,17.6,3.9,10.1,0.0,0.0,0.0,26.8
2020-11-04,20.2,10.2,14.7,0.0,0.0,0.0,30.0
2020-11-05,19.4,12.7,15.5,0.0,0.0,0.0,24.2
2020-11-06,21.5,9.6,15.0,0.0,0.0,0.0,23.8
2020-11-07,21.1,11.1,15.3,0.0,0.0,0.0,24.8
2020-11-08,23.4,12.6,17.6,0.2,0.2,0.0,26.0
2020-11-09,22.3,16.4,19.4,0.1,0.1,0.0,32.6
2020-11-10,22.8,10.6,19.0,7.6,7.6,0.0,41.7
2020-11-11,8.2,1.4,4.4,0.0,0.0,0.0,35.9
2020-11-12,11.0,0.8,5.4,0.3,0.3,0.0,17.4
2020-11-13,6.7,-1.1,3.0,0.6,0.6,0.0,25.0
2020-11-14,9.9,-2.3,3.8,2.1,2.1,0.0,36.7
2020-11-15,12.3,2.1,7.1,6.0,6.0,0.0,54.6
2020-11-16,7.8,-0.6,3.3,0.8,0.8,0.0,29.3
2020-11-17,5.0,-1.7,1.5,0.0,0.0,0.0,29.7
2020-11-18,9.5,-1.9,3.9,0.0,0.0,0.0,36.5
2020-11-19,17.2,7.3,12.7,0.0,0.0,0.0,40.7
2020-11-20,14.9,7.6,11.9,0.0,0.0,0.0,31.5
2020-11-21,6.9,3.6,5.0,0.0,0.0,0.0,20.7
2020-11-22,7.2,3.9,5.4,3.5,3.5,0.0,18.5
2020-11-23,6.2,2.1,4.3,0.0,0.0,0.0,20.4
2020-11-24,6.5,1.6,3.7,11.5,9.9,1.12,29.5
2020-11-25,8.0,6.0,7.0,10.8,10.8,0.0,21.5
2020-11-26,8.5,3.0,5.9,0.0,0.0,0.0,23.4
2020-11-27,7.6,0.5,3.9,0.0,0.0,0.0,18.0
2020-11-28,9.3,-2.5,3.0,0.0,0.0,0.0,27.9
2020-11-29,9.3,2.5,5.3,0.0,0.0,0.0,28.0
2020-11-30,3.3,-1.9,0.2,1.0,0.0,0.7,37.8
2020-12-01,1.1,-3.9,-1.8,0.0,0.0,0.0,25.5
2020-12-02,7.5,-4.2,0.3,0.0,0.0,0.0,23.0
2020-12-03,6.7,-2.1,1.5,0.0,0.0,0.0,26.1
2020-12-04,6.8,0.1,2.6,0.0,0.0,0.0,26.7
2020-12-05,3.4,0.9,2.2,0.0,0.0,0.0,19.5
2020-12-06,2.1,1.0,1.6,0.1,0.1,0.0,12.4
2020-12-07,2.4,0.1,1.4,0.0,0.0,0.0,15.7
2020-12-08,3.2,-0.5,1.2,0.0,0.0,0.0,23.2
2020-12-09,10.3,0.1,3.7,0.0,0.0,0.0,22.3
2020-12-10,10.9,-0.7,4.4,0.0,0.0,0.0,17.5
2020-12-11,6.0,1.3,4.6,10.4,10.4,0.0,31.6
2020-12-12,5.0,0.7,3.5,25.4,25.0,0.28,34.2
2020-12-13,2.3,-2.6,-0.4,0.0,0.0,0.0,22.6
2020-12-14,-0.6,-4.6,-2.9,0.0,0.0,0.0,23.9
2020-12-15,-0.1,-5.4,-2.5,0.0,0.0,0.0,24.4
2020-12-16,0.5,-2.0,-0.5,0.5,0.0,0.35,25.7
2020-12-17,1.3,-1.4,0.3,0.4,0.0,0.28,12.2
2020-12-18,2.9,-4.6,-0.9,0.0,0.0,0.0,28.9
2020-12-19,7.9,0.5,3.5,0.0,0.0,0.0,28.4
2020-12-20,4.3,0.2,1.6,0.0,0.0,0.0,25.0
2020-12-21,7.6,-0.5,3.0,0.3,0.3,0.0,33.8
2020-12-22,5.0,-0.9,2.3,0.0,0.0,0.0,31.4
2020-12-23,11.7,1.9,7.7,5.7,5.7,0.0,46.2
2020-12-24,-0.7,-10.1,-7.7,0.1,0.0,0.07,43.3
2020-12-25,-5.4,-12.6,-9.1,0.2,0.0,0.14,28.7
2020-12-26,1.3,-7.3,-4.0,0.0,0.0,0.0,26.9
2020-12-27,7.5,-4.5,1.1,0.2,0.2,0.0,26.6
2020-12-28,0.4,-5.3,-1.6,0.0,0.0,0.0,26.3
2020-12-29,-0.5,-8.3,-3.8,4.2,0.5,2.59,33.4
2020-12-30,2.3,-4.4,-0.2,9.1,9.1,0.0,30.3
2020-12-31,-1.0,-7.3,-3.8,0.0,0.0,0.0,16.6
2021-01-01,0.9,-3.7,-0.9,15.7,3.4,8.61,34.0
2021-01-02,1.3,-1.6,0.3,0.9,0.2,0.49,30.0
2021-01-03,2.4,-2.5,0.2,3.2,0.0,2.24,15.1
2021-01-04,1.6,-4.5,-2.5,0.1,0.0,0.07,17.1
2021-01-05,3.5,-4.4,-1.6,0.0,0.0,0.0,15.1
2021-01-06,1.8,-2.5,-0.2,0.0,0.0,0.0,12.8
2021-01-07,3.0,-0.2,1.6,0.0,0.0,0.0,19.9
2021-01-08,1.7,-0.3,0.8,0.0,0.0,0.0,26.9
2021-01-09,1.7,-2.5,-0.7,0.0,0.0,0.0,18.9
2021-01-10,-1.2,-3.5,-2.3,0.0,0.0,0.0,15.5
2021-01-11,-1.3,-5.2,-3.4,0.0,0.0,0.0,26.3
2021-01-12,4.5,-3.4,-0.6,0.0,0.0,0.0,24.1
2021-01-13,6.8,-1.3,2.2,0.0,0.0,0.0,22.0
2021-01-14,4.9,-1.0,2.0,4.2,4.2,0.0,23.0
2021-01-15,2.9,-2.5,0.7,1.8,0.6,0.84,22.2
2021-01-16,3.4,-3.3,0.3,1.9,0.2,1.19,22.1
2021-01-17,0.2,-2.7,-0.7,3.2,0.1,2.17,13.9
2021-01-18,-0.5,-4.3,-2.8,0.0,0.0,0.0,20.3
2021-01-19,-0.4,-7.5,-3.8,2.4,0.0,1.68,26.6
2021-01-20,0.1,-9.5,-4.6,0.0,0.0,0.0,37.4
2021-01-21,4.4,-0.9,1.1,0.0,0.0,0.0,36.4
2021-01-22,-0.1,-9.8,-7.2,0.0,0.0,0.0,28.5
2021-01-23,-0.2,-12.1,-5.9,0.0,0.0,0.0,17.7
2021-01-24,2.3,-2.5,-1.0,2.2,0.0,1.54,19.8
2021-01-25,0.6,-1.3,-0.3,3.6,0.0,2.52,35.3
2021-01-26,-0.5,-3.0,-1.0,12.5,0.1,8.68,34.4
2021-01-27,-2.5,-9.0,-4.2,0.7,0.0,0.49,28.8
2021-01-28,-6.1,-14.7,-10.2,0.0,0.0,0.0,22.3
2021-01-29,-1.3,-16.3,-7.3,0.0,0.0,0.0,21.8
2021-01-30,1.1,-3.4,-1.4,9.0,0.0,6.3,36.6
2021-01-31,0.4,-1.4,-0.6,14.7,0.1,10.22,37.1
2021-02-01,0.2,-4.7,-1.5,0.0,0.0,0.0,31.9
2021-02-02,-0.3,-5.8,-3.2,0.0,0.0,0.0,24.8
2021-02-03,-1.7,-11.4,-6.3,0.0,0.0,0.0,20.7
2021-02-04,1.3,-4.5,-1.0,8.5,1.0,5.25,41.9
2021-02-05,-5.7,-13.1,-10.6,0.1,0.0,0.07,41.9
2021-02-06,-11.0,-17.7,-13.9,2.0,0.0,1.4,29.3
2021-02-07,-14.9,-21.9,-18.3,0.0,0.0,0.0,23.3
2021-02-08,-10.7,-20.5,-14.7,1.9,0.0,1.33,19.4
2021-02-09,-10.3,-16.2,-13.0,0.0,0.0,0.0,25.2
2021-02-10,-8.1,-16.2,-11.2,0.7,0.0,0.49,27.7
2021-02-11,-5.1,-12.1,-8.1,0.6,0.0,0.42,28.2
2021-02-12,-6.2,-12.3,-9.3,1.5,0.1,0.98,23.9
2021-02-13,-10.6,-16.9,-13.1,3.4,0.1,2.31,27.1
2021-02-14,-15.4,-20.2,-17.7,1.5,0.1,0.98,27.8
2021-02-15,-7.7,-16.7,-11.5,9.7,0.0,6.79,43.5
2021-02-16,-7.1,-12.0,-8.9,5.0,0.1,3.43,30.6
2021-02-17,-7.3,-15.2,-11.1,0.0,0.0,0.0,19.7
2021-02-18,-5.2,-9.2,-7.1,1.1,0.0,0.77,14.5
